comment_id,video_id,category,category_label,text,like_count,published_at,vader_compound,textblob_polarity,textblob_subjectivity,afinn_score,afinn_normalized,sent_neg_score,lex_tfidf_sum,lex_tfidf_max,lex_unique_terms,lex_top_terms,lex_sadness,lex_anxiety,lex_negative_emotion,lex_health,lex_hopelessness,lex_exhaustion,lex_numbness,lex_suicidal,self_disclosure_flag,self_disclosure_score,self_disclosure_reason,word_count,lexical_diversity,depression_signal_score
Ugy9LMaDWenXAgd9xMV4AaABAg,LhL5SNZfnQs,fitness_wellness,Fitness / Wellness,Anyone in august 2024??,1562,2024-05-30T11:42:27Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,3,1.0,0.0
UgzIUY72WroAK_KV6Mp4AaABAg,LhL5SNZfnQs,fitness_wellness,Fitness / Wellness,Did anyone starting from 11 march 2026 ....,58,2026-03-12T00:23:08Z,0.0,0.0,0.1,0.0,0.0,0.0143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,5,1.0,0.00286
UgwnMOX7lRDwRNAOrVx4AaABAg,LhL5SNZfnQs,fitness_wellness,Fitness / Wellness,"I have tried working out for a week, and it really helps a lot. I have lost about 1kg in a week. You just need to balance your diet as well. Never ever touch sweet and fried food!",236,2021-06-28T01:33:53Z,0.1293,0.3187,0.425,1.0,0.0263,0.0607,1.0,1.0,1,lost,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.8,PRON-subj + lose,38,0.8421,0.71214
UgyMWzhEhLXoUMe667h4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,Anyone watching this from bed? 😂😂😂,12705,2021-01-15T01:29:41Z,0.8271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,5,1.0,0.0
UgwynLSHwJGaZOU03id4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,To everyone trying to lose weight we can do this,10810,2020-06-04T19:08:17Z,-0.4019,0.0,0.0,0.0,0.0,0.1148,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,10,0.9,0.02296
UgxvkYQ6Bj7qO7s8QDh4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"Im a 15 year old Boy, Im a bit overweight and constantly get bullied on it at school or even at home, Ill update this in 2 months, Wish me luck please<br>Update: I just want to say thank you to this man , he helped me so much over these last 2 months i lost a great amount of weight, best part about it was my family had no idea i was working out so it was nice for them to see the new me, thanks for all the support everyone❤️",3790,2021-02-20T14:00:46Z,0.9112,0.2536,0.4505,12.0,0.1348,0.0644,1.4048,0.784,2,ill;lost,0.0,0.0,0.0,0.784,0.6208,0.0,0.0,0.0,1,0.8,PRON-subj + lose,89,0.7753,0.71288
UgygIhhc05YzkuhrcA94AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,I love the fact that you take into account that not everyone might not be able to do these 100% on the first time.. You can see that you truly started where most of us are starting at. So smart!,73,2023-05-23T14:23:49Z,0.8975,0.3363,0.4669,4.0,0.1026,0.0667,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,39,0.8462,0.01334
UgyWMmXMHnD4zA3rQHp4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,Who&#39;s watching this because of quarantine and They wanna suprised their friends after Quarantine,3222,2020-04-13T21:19:30Z,0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,14,0.9286,0.0
UgwRBqgmHDvWksPJ7D94AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,Finally a person who is explaining things politely and completely.,3527,2020-06-11T16:08:34Z,0.0,0.05,0.7,0.0,0.0,0.1,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,10,1.0,0.020000000000000004
Ugys3kiwmeX_gJUGfxJ4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"I’m 24 years old and I’m so fed up with being overweight, unhealthy and having really low self-esteem. I’m 5’8 and currently at 290. So as of today 06/12/20 I’m officially going to start my weight loss journey. Thank you for the tips.",3112,2020-06-12T10:45:21Z,-0.796,-0.075,0.4,-5.0,-0.1136,0.3385,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,44,0.7955,0.06770000000000001
UgyBTpxYl6lkRo8pxwZ4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,Checking in Goat started at 490 back in 2019 down to 215 healthy no surgeries or pills just followed the steps,14,2024-10-29T16:59:23Z,0.128,0.1148,0.263,1.0,0.0556,0.0376,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,18,0.9444,0.007520000000000001
UgyK-3vMXQ8WIHz1Nxl4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,Finally someone offering advice that is realistic for people starting out. Thank you.,1883,2019-04-25T11:50:08Z,0.3612,0.0556,0.4778,2.0,0.1538,0.0683,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,13,1.0,0.01366
UgzBYeJEmnQ4QXykFkp4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,Bro I went from 281 to 237 rn and I’m proud of my self I’m still working on this,774,2020-06-02T21:56:53Z,0.4767,0.8,1.0,2.0,0.1053,0.1429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,19,0.8421,0.02858
UgznZk1t_MS5krTkV0N4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"“Let’s start with 100 perfect push-ups!” <br>Ok, Saitama...",905,2020-12-15T08:26:47Z,0.6114,1.0,1.0,3.0,0.3,0.1429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,10,1.0,0.02858
Ugz9hu6BmuWaGBL6aIp4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,16  year old and 337 pounds and im going on a journey thanks for the video starting today Marcy 7 2025,7,2025-03-27T21:14:45Z,0.4404,0.1,0.1667,2.0,0.1176,0.0238,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,17,0.9412,0.00476
UgyU40iLjDAyaEUEmxl4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,LOL I watched the first time bed!  The next day I started this 4 exercise workout!  Today is my 2nd day and I&#39;m loving ❤ it. I&#39;m 75yrs old but still want to loose weight 😫 I want to be the best 75yr old that I can be!,715,2021-03-10T23:37:06Z,0.8439,0.3178,0.3281,7.0,0.1556,0.0469,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,45,0.7556,0.00938
Ugx4SB_M3sR56CO2t0t4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"19 year old at 210 pounds. Officially starting today, 2/23/20. Thank you for these tips. 🤙🏼",1042,2020-02-23T16:59:03Z,0.6908,0.05,0.15,2.0,0.1667,0.0214,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,1.0,0.00428
UgxcQHSKQCFIEfG0ZG94AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,The hate is real mf&#39;s gave you over 2K dislikes and all you trying to do is help people lose weight at home. Excellent video great tips. I&#39;ve been subbed to you for about 2yrs.,1778,2019-10-13T03:16:45Z,0.34,0.3,0.7375,3.0,0.0857,0.1054,1.0,1.0,1,hate,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,35,0.8857,0.32108
Ugx-6SgAwGGLzN3WfNZ4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"I’m 17 I’m a senior in high school, and I 320 lbs and recently I’ve been seeing a lot of workout videos all over social media and have noticed things about my body I didn’t realize before, to me this seems simple enough and I will try to do this. After posting this comment I’ll put down how much I did for day 1! My goal is to loose weight anyway I can, but I at least want to loose 20 lbs at the end of January. Wish me luck you guys! 😁👍🏼<br><br>I’m finished with my first workout and I did <br>60 push-ups I’m 5 minutes <br>28 row thingys <br>20 squats <br>22 seconds on hand plank",123,2022-12-14T06:47:03Z,0.9358,0.0059,0.3159,-1.0,-0.0083,0.0475,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,121,0.6777,0.009500000000000001
UgwyecGYhP3oO_hKDSp4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,16 year old female 200 pounds officially starting 7/15/20 <br>Let’s do this 💪🏽,677,2020-07-16T02:27:48Z,0.0,0.0333,0.1556,0.0,0.0,0.0222,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,11,1.0,0.00444
UgwmA0W7lalfIb3C6st4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,The best trainers are those who have been overweight before and I haven&#39;t come across too many of them! I&#39;m thankful to have found your channel tonight. Thank you!,1078,2019-03-31T06:31:14Z,0.8585,0.8906,0.4,6.0,0.2069,0.0571,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,29,0.9655,0.01142
UgxQ3C5XdsLsL4ET3eh4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"Starting tomorrow, (since its night time rn), I&#39;ll start these. I dont wanna be bullied anymore. Thanks for this!😄",884,2020-11-02T16:27:10Z,0.8998,0.1,0.15,0.0,0.0,0.0214,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,19,1.0,0.00428
UgxonFprBMlUbQTeSsJ4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"I love that he mentions simplicity. I often get overwhelmed with the many different exercises their are to do . So starting off small and focusing on mastering a couple of them before moving on to the next was a great tip . Its like Will Smith said , focus on laying one brick at a time . Lay it the best that you possibly can each time and soon , you’ll have a wall . Thanks for this video :)",149,2021-06-12T08:04:12Z,0.9686,0.2955,0.4955,14.0,0.1867,0.0708,1.0,1.0,1,overwhelmed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8,PRON-subj + overwhelmed,75,0.8267,0.71416
Ugxpb9ddtXUKOdTPYDF4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"If youre reading this, to anyone not feeling like working out: Its too early, youre kind of hungry, &quot;Youll do it tomorrow&quot; STOP remember your goal, youre stronger than you know. PUSH IT",342,2020-07-21T16:40:37Z,-0.424,0.35,0.6,4.0,0.1212,0.2069,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,33,0.9091,0.04138
Ugy7uaTyUqgyKBMdU394AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"everytike he says “that’s fine, that’s ok” it makes my fat little heart melt",133,2020-06-24T07:52:30Z,0.6915,0.2431,0.5,2.0,0.125,0.0714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,16,0.875,0.014280000000000001
Ugwh-XTtdgu0wjdtGPx4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"<a href=""https://www.youtube.com/watch?v=4ZhtK0vM8tA&amp;t=230"">3:50</a> Squats<br><a href=""https://www.youtube.com/watch?v=4ZhtK0vM8tA&amp;t=281"">4:41</a> Push-ups <br><a href=""https://www.youtube.com/watch?v=4ZhtK0vM8tA&amp;t=414"">6:54</a> Row lift<br><a href=""https://www.youtube.com/watch?v=4ZhtK0vM8tA&amp;t=461"">7:41</a> Hand plank",2707,2021-03-14T13:21:37Z,0.4939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,18,0.5556,0.0
Ugz96SyfPbcNzvqQHxl4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"26, tried this a few months ago, going again now, not gonna stop 5/8/2025",2,2025-05-08T19:36:32Z,0.2235,-0.2,0.1,-1.0,-0.0833,0.0952,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,1.0,0.01904
UgxvKjFg5GiW1EWVB9B4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,My journey began 10 months ago My starting weight was 318 I’m now 217 and I’m a 19year old female. I got to give all thanks to the man above for turning my life around and getting me on a healthier track🙏🏾💪🏾,536,2020-01-06T01:19:48Z,0.4404,0.06,0.1533,2.0,0.0488,0.0219,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,41,0.8049,0.00438
UgwkhFmv0c7Gbf3Y1uB4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,A fitness youtuber that was not skinny but overweight at first? <br><br>You&#39;re an inspiration sir! I will start my fitness journey with a subscription to you! Thank you for these advices!,191,2020-05-15T01:13:52Z,0.9392,0.4883,0.3333,5.0,0.1515,0.0476,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,33,0.8788,0.00952
UgyW6CgP_3oMnGozYLR4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,1) Push up<br>2) Body weight squat<br>3) Hand plank<br>4) Bent over row<br><br>I like these! Nice vid.,1233,2018-10-17T05:35:31Z,0.8313,0.6,1.0,5.0,0.25,0.1429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,20,0.8,0.02858
Ugy-_sgBI1aucmZMO654AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"This video about getting FORM right is 100% spot on . Because if your FORM isn&#39;t right then you wont be getting max results . That said , Sept 27th last month , I weighed myself and the scale said 294 , today it said 270.4. I was smoking two packs a day and drinking atleast 4 redbulls and pop allday long . I said NO MORE !!! <br>I&#39;ve been doing calorie deficit and walking on the treadmill everyday for last 3 weeks , i started with a mile , now in my 4th week I average about 3 miles day and did 4.5 miles a Personal Best  yesterday because I ate comfort food so I thought I&#39;d go a little harder. I wanna say close to 50 miles on treadmill clocked so far , I take a pic everyday .  One thing I&#39;ve learned is don&#39;t beat yourself up over it . I&#39;ve had pizza , but only 2 slices not 4-5 like I usually would. Drank a coke zero instead of regular coke.  I drink a tea or coffee&lt;no sugar of course&gt; every morning to get some caffeine in my system get the metabolism going . Eating a lot cleaner now , try to buy less carb stuff if I want a wrap or something like that . Fruits , green apples and strawberries is my goto thing.  I tried the cauliflower rice but I just cant do it lol. Bought 5lbs of chicken breast ate that everyday lunch and dinner  . I skip lunch now and fast and snack&lt;banana&gt; then eat dinner . This week I bought some ISO whey protein and make a drink everyday after workout or running , its only 110 calories and taste like fruity pebbles. When your trying to lose weight fast or you do you will lose muscle just as fast because your not working out and your body isn&#39;t getting enough protein from not eating as much and calorie deficit  My goal is 220 which the last time I weighed that was highschool maybe even junior high some 30 yrs ago. I&#39;ve been overweight my whole life since a kid but I didn&#39;t have to be.  My next step is to shoot for 250lbs its more realistic at the moment . I&#39;ve started doing weight training a little also now because I don&#39;t wanna lose all the weight and have flabby skin and manboobs hanging even though the honest truth is at 45 yrs old they will probably still be there. I messed up and wanted to workout everyday but you need to let certain muscles rest and rebuild to get bigger. I wanted faster results and figured if I do it everyday then it will but that&#39;s not how it works .  I has not even been a month and people message me saying they see a difference already , I did chest and tris yesterday morning and did 4.5 miles on treadmill lastnight . I am sore as hell as I type this but it&#39;s all worth it in the end . I weigh my self everyday to just to see even though some days you will plateau  and it will say you weigh more then yesterday even though you didn&#39;t eat more or whatnot . Don&#39;t worry Stick to GAMEPLAN  and Trust the process . It works I&#39;m living proof even at 45 years old",22,2021-10-22T14:28:59Z,-0.7104,0.0603,0.4566,2.0,0.0038,0.2682,1.0,1.0,1,worry,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,528,0.5076,0.35364
UgyCcCt_aa_s9XBZV1J4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"Been depressed for a good 3 yrs cause my girl left me went from weighing 175lb to now weighing around 280lb, I&#39;ve been wanting to be healthy &amp; get my life back together , but I haven&#39;t been motivated till recently when I decided to start, my motivation is there but the fear of not being able to reach my weight loss goal &amp; failing has kept me from starting my weight loss journey. Then this morning I see this In recommended &amp; it has motivated me to finally start. God is good &amp; I am ready to do this.",1470,2018-10-14T14:36:34Z,0.2453,0.26,0.4175,5.0,0.0532,0.0596,1.4109,0.7536,2,fear;depressed,0.6573,0.7536,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,PRON-subj + fear,94,0.6915,0.81192
UgzqGlzfhJdkYiBRdml4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,this guy makes me feel safe and in a non judgy space,64,2020-09-15T08:14:17Z,0.4404,0.5,0.5,1.0,0.0833,0.0714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,1.0,0.014280000000000001
UgxpiaQX7VzekAYC6tR4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"This is just what I was looking for, didn&#39;t want to hear somebody who has always been a gym nut tell me how to lose weight. It&#39;s great to have someone who has been there giving the advice. Thank you",98,2020-08-21T02:24:34Z,0.7251,0.8,0.75,6.0,0.15,0.1071,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,40,0.875,0.02142
UgwTVlAzGdjJDdzQhZ94AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,Anyone watching this from a chair with a joint in their mouth?,1,2022-12-24T05:29:56Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,0.9167,0.0
UgyZa5mJun0pDbgO1Pp4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"I have lost 41 pounds so far I’m 15, 5’8 and was 230 pounds<br><br>Now I’m at 168 pounds 16 years old 5’8",70,2020-05-24T04:35:37Z,-0.3182,0.1,0.6,-3.0,-0.15,0.2195,1.0,1.0,1,lost,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.8,PRON-subj + lose,20,0.7,0.7439
Ugxb4xFRl5mLmpLuFMJ4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,I am 15 and weigh 333 lbs and my height is 6&quot;ft and i am starting a new diet plan and exercise everyday due to this man i really needed the help.,77,2020-08-13T19:42:14Z,0.4522,0.0023,0.3459,2.0,0.0667,0.0494,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,30,0.8,0.00988
UgzwEvntk8N3PUgXAjt4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,4 Exercises:<br>Squats<br>Pushups<br>Row lift<br>Hold handplank or elbow plank,1720,2020-08-24T03:51:55Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,14,0.7857,0.0
UgxLNDkCDZnoEPwQ_Y54AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,Omg FINALLY A COUCH’S advice who actually understands fat-loss journey and how overwhelming it is! Thank you for doing this &amp; after this I think I’ll actually enjoy my time at the gym💞,48,2021-08-17T13:21:05Z,0.8832,0.2562,0.65,1.0,0.0286,0.0929,1.0,1.0,1,overwhelming,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,35,0.9143,0.31858
Ugyq8roFyqTQkOkYwzV4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,Exercise is not hard. <br>Because eventually you can level up step by step.<br>But Eating is really really hard.<br>You will scream every night for fighting against lust about delicious junk foods.,1144,2020-07-18T05:49:07Z,-0.1199,0.4486,0.5806,-3.0,-0.0857,0.1417,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,35,0.8,0.02834
Ugyb3qQYyldAIQUHQIt4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,Date : 11/29/2020<br> <br>Starting : 11/30/2020<br>Weight: 169.2<br>Goal :160 by January 1st <br><br><br>I’ll keep y’all updated !😌<br>I REACHED MY GOAL 158 !!!!! 😍,887,2020-11-30T01:32:35Z,0.836,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,25,0.64,0.0
UgwbSgCUS8uhS8k9y454AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,I been dieting with cardio and body weight exercises 2 weeks in 7 pounds down I feel so damn good and my confidence is out the roof,91,2020-05-10T16:06:00Z,0.4565,0.2722,0.4444,6.0,0.24,0.0635,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,25,0.92,0.012700000000000001
UgwgaYUqh_AzZncXet94AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"NO EXCUSES! WHEN I SEE THIS, THERE IS NO WAY I CAN MAKE EXCUSES! Just got my Apple Ultra, making changes now! Thanks for the inspiration!",1,2023-07-18T02:29:28Z,0.3822,0.25,0.2,2.0,0.0769,0.0286,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,26,0.8846,0.00572
UgxK2Lf2n7TkKBs0qrd4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,I just started today and I’m dead but imma do it again tomorrow,536,2019-11-03T07:28:43Z,-0.3919,-0.2,0.4,-3.0,-0.2143,0.2875,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,14,0.9286,0.057499999999999996
UgxXyoM2lPoO6oBiyzp4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"I just turned 20 years old and I told myself it’s better to lose the weight now and live a healthy lifestyle when I’m still young, because losing weight gets harder the older you get 💯🤷🏾‍♂️",272,2019-12-29T22:25:54Z,0.0772,0.2004,0.3476,1.0,0.0278,0.0497,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,36,0.8611,0.009940000000000001
Ugy0K-mTqMTRk6hWzL54AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,Mental exercise is the first one; getting motivated I mean.,1498,2018-09-17T04:22:38Z,0.4588,-0.0542,0.4069,2.0,0.2,0.0736,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,10,1.0,0.01472
UgwprB9J42oDRfnqjXB4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"Hey Brix, you were a huge motivator for  4-5 years ago when i lost over 100lbs . Provided so much info and I&#39;ll never forget you brother.",22,2021-06-08T17:53:16Z,0.1695,0.3,0.55,-3.0,-0.12,0.1129,1.0,1.0,1,lost,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.8,PRON-subj + lose,25,0.96,0.72258
Ugy28-5N-55HooBOmvl4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,This man helped even 420 lb people do these workouts. Bless his soul lord,196,2020-02-27T13:13:50Z,0.4215,0.0,0.0,2.0,0.1538,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,13,1.0,0.0
UgypnBiVc6tpRRYj99x4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,It’s not the workout that’s hard it’s the urge to eat sweets and other unhealthy foods 😂,32,2020-09-17T13:21:54Z,0.3182,-0.2722,0.5389,-3.0,-0.1579,0.1999,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,19,0.7895,0.03998
Ugy33hNpPbQsqDfq_ct4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,I&#39;m 44 years old<br>I&#39;ve had a heart attack <br>I&#39;m 6&#39;1&quot; and 303 lbs.<br>Thank you for making this video<br>I tend to overcomplicate something simple<br>My target goal is 240 lbs <br>I will keep you updated,609,2021-01-02T03:15:05Z,0.2732,0.0,0.0,1.0,0.025,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,40,0.775,0.0
Ugxf1aBlcZk-2QAM3Gp4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,I&#39;m fairly heavily overweight. I&#39;m starting this tomorrow morning I hope I find the motivation to keep going. I&#39;m getting teased and bullied at work wich hurts me more then I admit. Keeping up a smile takes out alot the motivation to keep going to work,25,2021-06-09T18:15:45Z,-0.1621,0.15,0.3,0.0,0.0,0.0892,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,46,0.7609,0.01784
UgxY5rPLPdbAh1p5v_h4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,"24 years old, 6,2 with 320 pounds, started on june 16 and being doing cardio, those 4 exercises plus some more and eating less and less everyday, used to eat 4 slices of pizza, now i eat 2, used to heat a headsize bowl of rice, now i eat a punch.<br>My first goal is on september 26 i need to be at 300 lbs by that time, ill break through this endless cycle and finally conquer my dreams, thank you so much dude! you are a inspirations for me and a lot of people",115,2020-07-13T12:36:23Z,0.6996,-0.0058,0.4717,1.0,0.0115,0.069,1.0,1.0,1,ill,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,87,0.7586,0.31379999999999997
UgxcZuYIJHC3yfZra3V4AaABAg,4ZhtK0vM8tA,fitness_wellness,Fitness / Wellness,I weigh 285lbs 22yrs old and 5’10.5” <br>My goal is to lose 90lbs. Gained 30lbs over quarantine. I’ve decided imma change for myself👌🏾 I’ll be back to this video one day when I’ve reached my goal. Treating this sorta like a time capsule,22,2021-02-13T14:47:26Z,0.8243,0.05,0.1,5.0,0.1087,0.0143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,46,0.7826,0.00286
Ugw0IVK5tSj0tDKG3lh4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Half Joe&#39;s warm up is my workout,483,2025-09-09T03:46:16Z,0.2263,0.2167,0.3833,1.0,0.1429,0.0548,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,7,1.0,0.010960000000000001
UgwcjXF11aXcBy3-QyB4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,“All I do is kettle bells” continues to list ten of the hardest things on earth,799,2025-10-04T12:46:03Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,16,1.0,0.0
UgzgupaCl_EXTxx3JMZ4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Renegade rows with kettle bells is absolutely brutal work,8767,2025-08-26T19:34:48Z,-0.659,-0.875,1.0,-3.0,-0.3333,0.6764,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,9,1.0,0.13528
